EmployeeID,Experience,EducationLevel,PerformanceScore,Age,Department,Gender,WorkHours,Salary
13131,29,2,2.42,44,IT,Male,41,119260.39484855632
76859,23,3,4.36,33,Finance,Male,54,113777.8285790713
95239,19,4,3.11,23,Sales,Female,33,78371.3026613467
75437,12,2,2.38,37,Marketing,Male,44,80118.54373059804
21653,5,2,2.94,43,Finance,Female,58,73105.41905394978
10750,29,3,3.36,37,IT,Male,46,117275.1598671085
29692,16,2,4.63,49,Finance,Male,55,76146.89063127736
44696,19,1,2.16,65,Finance,Female,31,82795.80903889526
29794,21,2,2.06,38,Finance,Male,58,69902.64966751906
127,27,2,1.13,59,Marketing,Female,31,57351.25816548729
75140,39,2,3.73,28,Marketing,Female,39,63567.91411774116
71987,10,4,2.81,20,Finance,Female,32,81560.25564060039
38932,10,3,4.52,28,Marketing,Female,54,50929.67870423553
71299,16,3,4.23,35,IT,Male,45,109858.97121520537
46915,5,2,4.59,26,IT,Female,36,101763.80579409804
68595,25,4,2.69,61,Finance,Female,56,102547.98240039177
78408,2,3,1.69,40,Marketing,Female,40,88430.30522232044
46720,25,1,2.34,61,Marketing,Female,45,75960.80326464542
70957,21,2,4.37,40,Marketing,Male,54,76882.73864560861
63004,7,3,2.44,25,IT,Female,34,79636.42124001849
53988,14,2,4.54,63,Sales,Female,51,64290.11134905469
89388,19,1,4.17,41,HR,Female,33,64868.070547367155
78160,4,2,1.77,20,HR,Female,41,49017.95098037084
8285,11,4,3.42,39,Finance,Female,48,106735.18520397332
87502,16,3,3.85,28,Finance,Female,47,86329.94485058937
85438,3,2,2.63,51,Finance,Female,43,104746.01968666448
3841,30,1,2.95,60,Sales,Male,39,80765.23585252359
25442,29,4,1.05,22,IT,Male,47,115229.5972397062
14422,2,2,1.82,21,IT,Female,37,115026.5984098542
70166,8,1,3.54,27,Sales,Female,55,90360.77202255368
67925,17,1,3.68,26,Sales,Male,56,80212.90255121994
24500,26,1,3.25,45,Marketing,Male,37,90473.6231879332
53273,10,4,1.49,62,IT,Female,40,127299.21096099047
8501,31,1,1.27,27,Marketing,Female,34,66614.48927997885
40097,5,3,2.65,37,IT,Female,34,114539.58462905139
60182,34,3,4.44,54,IT,Female,34,108725.6192396575
16347,17,3,1.36,51,Marketing,Female,58,65891.16265545097
57398,32,4,4.77,32,IT,Female,31,80003.37496800472
42002,6,2,2.39,20,Sales,Male,36,90042.71547381853
25266,7,2,3.8,43,Finance,Male,31,93442.57499742546
29188,27,4,3.29,49,Finance,Male,41,80012.50073096316
89912,12,3,3.77,38,Marketing,Male,58,67331.25550720378
66124,35,2,2.4,34,Finance,Male,39,68459.22237472229
76470,21,4,3.59,20,Marketing,Female,55,49644.71132923631
67089,34,1,4.48,65,Finance,Male,38,76524.6310013299
55835,12,4,2.48,62,Sales,Female,37,73215.0812404588
36482,36,1,3.3,29,Marketing,Male,32,69185.76200874442
57048,30,1,2.56,38,Sales,Male,34,93270.28090707606
78992,31,4,1.6,22,Finance,Male,35,103601.54711151436
90547,8,4,1.17,39,IT,Male,35,63884.50094812106
2855,35,4,4.46,46,HR,Male,33,58030.55128058767
76523,24,3,1.35,33,Finance,Female,60,75980.28487130097
39497,35,2,1.66,33,HR,Female,42,68771.23432055574
63548,33,4,2.26,40,Sales,Female,49,67368.41334874986
1532,3,3,1.51,25,Sales,Female,55,86740.07704206789
31036,8,3,1.76,38,Marketing,Male,51,68573.56238626836
67496,37,2,4.02,52,IT,Male,43,118877.97889059945
59695,36,2,1.59,46,Marketing,Male,59,52932.79817499286
1551,30,4,3.28,42,Marketing,Female,44,96592.73727110297
29823,10,1,1.17,21,HR,Male,55,44006.252027737915
43867,24,3,4.81,49,Sales,Male,30,93996.4961161826
3335,36,4,2.39,25,Finance,Female,59,104985.44771609973
90006,23,1,1.48,21,IT,Male,58,82871.25822847932
80430,27,4,3.16,20,Sales,Male,60,89230.71673508518
74187,2,2,4.66,33,HR,Male,34,73055.14835802423
65422,1,3,1.76,42,IT,Male,57,84618.69830747286
69475,14,3,4.01,65,Sales,Male,38,83500.46585882717
22658,26,1,3.39,35,IT,Male,35,87623.93162469674
42669,9,4,2.49,33,Sales,Female,44,93915.91576735448
83996,25,2,3.98,24,Marketing,Female,38,79473.25269752051
77388,37,4,4.17,53,HR,Male,58,60479.757162891045
45927,35,3,2.57,50,Sales,Female,48,82320.63470622554
41327,29,3,3.38,21,HR,Female,60,47903.03862251295
76008,15,2,3.13,29,Finance,Male,40,66453.85944928025
37885,6,2,2.16,47,HR,Male,47,69503.94831978183
38815,21,1,4.08,26,HR,Female,45,75166.50196951094
85311,29,4,4.18,65,Marketing,Male,37,79453.6859315751
66689,37,2,2.25,51,Marketing,Male,34,73007.25125386084
60965,35,2,2.11,49,IT,Male,49,71442.03138205757
16895,16,1,2.38,41,Marketing,Female,57,47819.837658965596
13304,24,2,3.56,39,Sales,Female,55,92659.60750356996
74007,15,1,2.56,31,Marketing,Female,39,72132.33849568691
86448,28,3,3.29,25,IT,Female,54,96488.1683067559
87051,22,4,4.1,43,IT,Male,60,69265.69352978254
36150,13,3,3.71,60,Finance,Female,56,105760.19046585409
63408,27,1,4.19,36,Sales,Female,44,51707.628930106526
33958,32,1,1.31,36,Marketing,Male,57,90786.74266829996
45835,6,1,3.46,49,HR,Female,43,76030.28404533026
27278,28,4,1.46,38,HR,Female,40,69810.19457064579
40209,40,2,3.9,40,Marketing,Female,39,60718.529996918565
53836,6,2,3.38,43,Marketing,Male,47,81120.77037428829
98497,14,4,1.07,35,IT,Male,53,109426.6121418967
56890,32,3,4.12,23,Finance,Male,30,85252.07792975029
72501,37,3,1.63,57,IT,Female,55,124180.02233001724
19770,37,2,1.52,40,Marketing,Female,40,63648.903406276244
23179,13,2,4.04,59,HR,Female,43,59238.30789846337
51963,31,3,1.53,39,HR,Female,42,74864.63358173244
77355,3,2,1.52,50,Sales,Male,59,88239.4585982366
55482,39,2,2.54,57,IT,Male,55,72659.85048433533
18648,3,1,3.59,40,HR,Male,45,44529.78361140431
89973,23,3,1.56,39,Marketing,Male,40,60237.0568266786
97279,37,4,3.79,64,Finance,Male,38,97723.5038826488
8951,21,2,2.03,27,Finance,Male,60,98283.68097359387
27618,7,1,4.29,56,Sales,Female,34,78162.45621777051
23845,24,1,2.92,46,HR,Female,38,73326.40773455557
39353,39,2,1.32,47,Finance,Male,52,73411.56359993007
34240,13,1,3.55,53,Marketing,Female,51,59651.63231061429
66784,12,2,3.52,28,IT,Male,54,106410.61166088196
60878,18,3,3.1,38,IT,Male,45,87325.26143562267
39281,9,3,4.25,44,Marketing,Female,58,47171.71632729357
16813,17,4,4.4,47,Marketing,Female,59,67005.90917605534
98682,28,1,1.9,55,Marketing,Female,33,41231.413877050174
80158,40,1,3.13,61,Sales,Male,34,86627.96736191379
82148,17,3,1.36,22,IT,Female,47,118930.62522688044
35590,36,4,4.7,21,Finance,Male,50,88963.42710048647
69012,26,1,2.24,33,HR,Female,49,69088.47893423999
15404,5,1,4.97,55,Sales,Female,48,74460.8914355748
61773,6,4,1.79,25,Sales,Male,40,73423.59202388524
28980,30,2,2.2,27,IT,Male,46,117084.6127233697
31837,26,1,2.62,49,Finance,Female,54,94763.04762613842
45232,25,2,1.17,30,Sales,Male,54,70635.45664906787
74272,17,3,2.3,40,HR,Male,54,51718.56685737321
31253,17,4,3.21,34,Sales,Male,47,79202.51923600532
78420,20,1,3.9,43,Marketing,Male,60,84995.24103770792
72060,32,4,1.35,22,Marketing,Male,42,74977.75119158214
68005,16,4,1.24,31,Finance,Male,42,74528.3937037547
42318,29,4,1.34,28,Finance,Male,37,103745.62674386142
11992,15,1,3.24,34,Sales,Female,38,49564.66518028118
3395,32,3,1.3,64,IT,Male,52,115342.48677596776
91951,5,1,2.98,24,Marketing,Male,42,67514.1086251281
39454,37,2,4.94,61,Finance,Male,58,93129.40664642242
79473,5,3,4.57,37,Finance,Male,36,96822.9003950002
71475,16,2,3.12,53,Sales,Female,31,52141.1923518048
99801,22,1,4.65,56,Finance,Male,55,80799.92666523108
3682,19,2,1.61,63,Finance,Male,46,99747.46853686469
8439,32,4,3.62,55,Marketing,Male,60,65776.02737681112
77213,24,1,3.85,29,Sales,Male,59,82374.55684465905
8031,6,4,4.74,34,Marketing,Male,51,64669.22834216202
29323,8,1,3.53,40,HR,Male,53,64385.85068813279
46491,28,1,4.94,28,HR,Male,45,47383.20067815513
40716,38,2,2.44,25,Finance,Female,52,66899.37610716892
83875,19,4,2.02,26,HR,Male,40,41346.28825106351
71060,21,3,3.06,57,IT,Male,47,97609.48449445568
45671,4,3,4.37,45,Finance,Female,45,92746.37420965874
60415,28,4,1.19,56,Finance,Male,43,102845.86930613598
15692,30,3,3.22,52,Finance,Male,30,97904.42579344695
54602,9,3,3.67,46,Marketing,Male,37,67611.68817796624
93103,15,2,3.82,27,Finance,Female,60,88570.09015104613
46448,32,1,2.27,29,Finance,Male,32,57498.70802573264
39137,6,4,2.54,64,HR,Female,54,55534.66315133164
15354,2,4,3.82,50,Finance,Female,40,116224.88468979095
3531,18,4,4.99,63,IT,Female,50,100607.29297919325
90384,30,1,2.87,26,Sales,Male,51,88172.89800440444
69862,10,4,2.86,59,HR,Male,43,64829.439220895874
8728,14,3,4.92,65,Finance,Male,45,112024.24772376848
22437,27,3,3.43,53,Finance,Female,53,117188.55590755427
68701,9,1,3.94,30,IT,Male,42,81200.7317646972
73023,37,1,4.77,27,IT,Female,46,85600.29707637313
35905,17,3,1.67,36,Finance,Female,51,101487.81907183977
37760,11,4,1.82,39,IT,Female,40,80481.61298318655
27176,25,4,1.2,48,HR,Female,31,48976.26900147766
52287,24,2,1.94,58,Marketing,Male,55,57395.7888467811
20314,5,2,2.42,35,HR,Male,47,54873.35079583313
79538,4,3,1.76,55,HR,Female,36,54678.0495374944
45005,27,4,2.59,58,Finance,Male,39,119778.30019455538
19290,17,1,2.86,61,Sales,Male,37,63295.079835893834
41799,2,3,3.6,59,Marketing,Male,55,52841.181871462504
70273,12,1,3.51,54,HR,Male,59,40976.128439040025
47082,26,1,1.37,21,Marketing,Male,45,52935.62047555441
30216,39,1,2.93,28,Finance,Male,53,87046.43434455471
46580,26,1,4.17,28,HR,Female,31,44582.58780943448
72296,9,1,3.61,60,Sales,Female,56,65831.55801032703
68201,8,3,4.18,37,HR,Male,49,66107.77436016861
1436,20,4,1.23,49,IT,Male,33,94103.90033808899
6068,20,2,2.98,22,HR,Male,55,78031.15333662236
18644,39,1,2.91,52,IT,Female,55,120144.03532459098
99910,24,4,4.65,53,IT,Male,31,126457.49839430692
35404,9,2,2.22,57,Marketing,Female,42,67384.52641743541
56135,13,2,2.27,65,Sales,Male,60,53788.95341929489
22661,6,1,4.11,55,IT,Male,43,124813.49132333817
30555,11,4,2.89,35,Sales,Female,39,71463.3489214455
18265,7,3,3.22,52,Sales,Male,41,79774.41755462371
12616,24,3,4.5,27,Finance,Female,49,67876.36985611668
58276,24,3,3.41,55,Marketing,Female,59,68402.64538263393
30413,8,3,3.22,32,IT,Female,35,105770.71070139251
46967,30,4,3.67,39,IT,Female,38,128077.8956322767
46978,11,2,2.0,27,Marketing,Male,59,90288.94590356364
66498,19,3,2.94,50,Marketing,Female,34,56306.80664500962
3689,19,2,3.4,34,IT,Female,56,123059.94955683772
2075,39,3,2.16,39,Marketing,Male,30,56728.48981083986
1638,17,1,1.45,23,Finance,Male,40,70400.14105800302
54676,36,4,2.68,49,Marketing,Female,52,82690.32424964444
23412,4,3,4.34,61,Marketing,Female,33,54244.89123533752
7521,13,4,1.81,22,Marketing,Female,52,75314.81174699814
41298,33,2,3.04,62,Sales,Male,44,82158.20671194208
37194,7,4,2.67,52,Finance,Female,53,87491.91420861785
48895,40,4,2.55,60,HR,Female,58,63381.60418906848
76670,20,1,1.93,49,HR,Male,42,64573.7406804997
56660,11,4,2.35,58,Marketing,Female,32,64341.07701120796
62840,24,4,3.77,22,Marketing,Female,47,95948.98742295585
20307,30,2,1.13,38,Marketing,Female,56,78060.65360903108
83565,5,1,1.68,34,Sales,Male,45,52686.28795480719
21624,19,3,2.64,64,HR,Male,50,49576.57853702798
31846,33,2,4.08,65,HR,Female,44,75690.74052282824
82016,4,1,1.26,51,HR,Male,31,47687.63571986475
19149,15,3,2.6,64,IT,Female,54,118639.85574885571
56236,18,3,1.83,42,Sales,Male,42,79859.42218584409
11661,9,4,4.34,42,Finance,Female,40,103593.76862159501
147,22,4,3.97,47,Finance,Female,42,84041.05367574294
15798,17,1,3.15,48,Sales,Male,43,93756.639794283
36711,23,2,2.93,46,IT,Female,55,121298.03374464557
29932,24,1,1.35,48,IT,Male,32,99189.7259193323
21106,1,4,3.36,46,Sales,Female,52,65423.095234313805
96151,8,2,2.31,30,Sales,Male,40,75609.31575254208
6469,34,2,3.76,33,Marketing,Female,45,56226.4378704292
50951,20,4,1.57,30,HR,Male,40,61654.29901176345
18711,12,1,2.76,25,HR,Female,33,68994.09840591265
42457,2,2,1.43,25,Sales,Female,55,91542.75795488493
24398,34,4,1.3,53,HR,Male,54,89588.33767235372
36404,35,2,2.66,26,Sales,Female,46,98148.7238230116
75163,8,4,2.65,55,IT,Female,51,125646.37179805414
70467,5,4,3.53,56,IT,Male,42,123807.03572021701
31614,39,3,3.91,22,HR,Female,46,69977.83441109615
25763,24,3,1.28,53,Sales,Male,53,79257.55893710135
6845,7,2,3.58,31,Finance,Female,44,106893.1785673227
3710,25,3,2.57,43,HR,Male,49,57964.40308620606
86347,12,4,3.33,56,HR,Male,45,67357.71383479923
41530,27,2,4.81,35,Marketing,Male,35,48042.20616991968
22192,4,2,1.19,21,HR,Female,37,79477.44829012515
66193,20,4,2.27,29,IT,Female,59,120453.04763048758
98299,19,4,3.88,56,Marketing,Female,48,50233.742228212446
35521,9,3,1.7,57,Sales,Female,31,77496.68459362653
617,12,2,4.62,57,Sales,Female,53,78619.17392207385
98934,5,2,2.22,47,HR,Male,47,59074.94053566336
90631,16,2,1.88,32,HR,Male,42,85002.36476627982
45630,21,2,2.09,44,Sales,Female,54,47566.89632676066
25474,8,3,3.69,65,IT,Female,32,109635.95962804192
99759,6,2,1.31,23,IT,Male,59,115886.90762125507
51156,12,2,2.94,34,HR,Female,44,67403.93715541171
39618,7,1,1.06,57,Finance,Male,58,92979.42998942903
94087,12,2,1.52,59,Finance,Female,49,61461.035469638526
65027,32,4,1.07,48,IT,Female,53,90422.59587697861
41873,4,1,3.01,27,Sales,Male,35,78828.06272109263
60741,25,1,1.7,22,Sales,Male,42,69682.12172710063
78680,34,1,2.64,37,Marketing,Female,56,78390.93216764208
75573,18,4,3.48,53,Marketing,Female,54,63628.000423299905
25055,11,3,2.57,52,IT,Male,59,97051.25312695744
36245,9,2,2.18,65,Sales,Male,31,55458.33170602345
93273,8,3,4.67,36,IT,Female,58,71400.86118699916
7813,16,2,2.24,42,Sales,Female,33,94788.07710806458
24711,2,2,3.28,20,Marketing,Male,56,80946.02143949011
10311,30,1,3.18,38,Marketing,Male,48,61146.698101328024
932,17,1,4.44,31,IT,Male,45,88845.54585395867
80970,30,1,4.69,45,IT,Male,35,81740.32946406023
5543,30,3,2.05,65,HR,Female,59,74639.59557587605
17799,33,1,2.8,33,Sales,Female,34,63977.93592345578
20930,2,3,4.82,23,HR,Male,40,70873.60847334436
62266,15,3,4.67,35,Sales,Female,45,90225.90657720622
6350,35,4,3.95,61,Sales,Male,56,75227.92862853967
43609,30,1,2.23,37,Finance,Male,42,89412.37869404863
36092,14,1,4.69,54,HR,Male,31,70184.08328846995
44309,12,3,4.36,59,HR,Male,37,81135.3061798341
4583,37,2,1.01,59,Marketing,Female,52,66852.07066870689
35047,34,1,4.8,25,HR,Male,47,69579.79644529488
74812,39,3,2.8,48,HR,Male,58,43594.9911355155
23208,33,3,1.01,34,Marketing,Male,40,81452.28147630993
69417,14,1,1.03,54,Finance,Male,39,85787.10075747594
55542,14,2,4.16,30,IT,Female,39,101910.4646217305
14569,36,3,2.59,63,Sales,Male,44,49448.3736712378
96372,10,3,4.29,55,Finance,Male,49,77238.80420618258
71972,36,4,3.15,24,Marketing,Male,51,55292.43850928009
47732,26,1,4.76,31,Finance,Female,58,84600.70832185204
30748,36,2,4.19,49,HR,Female,50,77282.7659895425
17063,3,2,3.79,45,Marketing,Female,35,80779.98872682598
94595,22,1,2.46,28,Finance,Female,38,80928.31719301041
35023,26,4,4.05,45,IT,Female,44,66558.48010761742
1912,33,2,3.97,27,Finance,Male,44,93714.51487609876
97879,26,2,4.37,42,IT,Male,49,78501.72619925476
7701,17,3,1.18,38,Marketing,Male,31,63187.05594422916
21049,23,3,1.28,52,Sales,Male,50,90579.72797783965
7497,22,2,4.37,29,Marketing,Male,51,78117.35082864009
32025,16,3,3.23,23,Sales,Male,50,74419.4324414798
23355,8,1,3.03,51,IT,Female,36,99311.50452859342
28906,15,4,4.62,56,IT,Female,37,92228.1761741371
31699,4,3,4.39,58,IT,Female,58,114448.19295980262
73058,5,3,2.01,24,IT,Female,59,116482.01809838031
75108,12,2,4.72,57,Marketing,Female,32,60715.42451621883
695,15,1,4.78,51,IT,Female,52,77656.21897501884
33160,19,1,2.42,47,IT,Female,60,79419.45530362563
14018,16,4,1.75,32,Sales,Male,43,65415.71021531484
2612,7,4,4.96,59,Finance,Male,43,76463.52389216002
7629,12,1,3.3,61,HR,Male,53,67599.10874248392
95786,21,4,1.41,44,HR,Male,47,68812.74519260634
61230,22,3,1.62,50,Finance,Female,32,95038.70343284187
87198,28,3,4.11,35,HR,Male,53,77903.52904086065
47421,9,1,4.83,28,Finance,Female,59,104931.71244394832
83379,38,4,2.01,57,Sales,Male,50,48893.110705426916
6457,22,4,3.82,38,Marketing,Male,34,75789.9007044651
92869,24,2,4.83,61,Sales,Female,56,96373.79187223167
60341,13,3,4.57,37,IT,Male,39,103247.67258294551
75877,9,1,2.58,51,Marketing,Female,44,61847.24488178739
23284,12,2,1.66,58,IT,Male,34,98106.76238372579
49598,4,1,4.29,63,Finance,Female,60,74365.7899612437
72093,23,1,2.18,26,IT,Male,30,119605.28549184988
83859,13,2,4.12,65,Finance,Female,46,107943.69360847387
7881,9,3,1.06,29,IT,Female,38,71374.69486440971
81440,12,2,2.94,24,IT,Male,31,75277.70289447863
17462,26,2,1.49,23,Marketing,Female,56,66267.0310961482
94857,26,1,2.45,25,IT,Female,31,74130.99922279999
64741,5,1,2.85,48,HR,Male,36,50485.80482499253
45450,32,4,4.73,59,Marketing,Male,47,60707.77288594787
36199,7,1,3.44,56,Finance,Male,41,79915.04159118797
2876,6,1,2.91,53,IT,Male,43,78592.24237338264
33301,7,2,3.17,57,HR,Male,38,47486.69044335246
76045,5,1,1.56,56,Sales,Female,39,85733.16850648163
82100,28,3,4.77,31,Marketing,Male,57,66333.21423774927
74646,30,4,4.84,40,Marketing,Male,44,67048.73835382792
76285,13,1,4.02,49,Marketing,Female,31,63991.77789850669
81920,2,2,3.06,41,Finance,Female,49,102733.7663488536
61400,11,4,3.92,22,Sales,Female,32,85643.37824058127
40545,38,3,3.4,38,Marketing,Male,33,81383.86333040972
73092,40,4,2.02,57,Finance,Female,49,121159.54811643426
46233,16,2,1.44,63,HR,Male,58,62270.12997703595
97938,7,2,3.45,42,Finance,Female,37,77163.53083805199
10995,11,2,1.56,35,HR,Female,46,66265.08911101696
75598,1,1,2.46,42,Finance,Male,60,102780.43603096518
52225,37,1,2.25,50,Finance,Male,43,61374.73888707876
38312,37,1,2.5,21,Marketing,Female,40,72202.56545477845
54009,14,3,1.72,42,Sales,Male,52,96546.36142435537
43688,25,4,4.59,55,Sales,Female,33,100517.74054893371
55861,25,4,3.66,65,HR,Male,55,50466.481041363506
96480,16,2,1.09,62,Sales,Male,54,67355.78971074091
56098,32,2,2.7,21,HR,Female,31,68799.63521064418
18025,16,1,2.7,48,Sales,Male,42,50395.818115909955
29299,15,3,1.86,48,Finance,Male,45,111768.03138940189
80198,13,2,4.91,65,IT,Male,50,100028.58014267983
58439,1,1,1.63,21,Marketing,Female,46,69879.0667439283
94320,5,3,3.99,51,Finance,Female,57,91466.70984738423
13657,34,4,2.02,27,Sales,Male,34,75972.45702711678
71222,3,4,2.7,25,IT,Female,33,80637.96133015142
15008,5,4,3.08,32,Sales,Male,59,59753.576631776836
10805,13,3,2.75,34,Sales,Female,36,94522.66531161705
77436,32,2,1.38,55,Finance,Female,35,106745.5483358346
95275,37,4,3.47,29,HR,Male,43,74049.78926120249
3730,1,2,4.24,49,IT,Male,41,84472.39114826024
29992,14,1,2.21,50,Finance,Female,58,86887.40131979702
75760,22,4,3.81,64,Finance,Male,36,80584.33692687089
37644,17,2,4.84,58,Marketing,Female,59,88002.60894583257
50650,22,3,3.62,27,HR,Female,50,52851.87149627002
12740,8,4,1.77,43,IT,Female,48,113121.2992398939
4004,25,2,2.4,51,HR,Female,40,53136.2909718242
90394,14,4,2.68,63,IT,Male,46,105888.95985749968
63105,20,1,2.17,37,HR,Male,56,50676.87913390948
61236,25,2,1.89,35,Sales,Male,52,61842.13480839287
12811,35,1,1.1,33,Marketing,Female,59,75523.52016136506
16313,35,4,2.44,39,Finance,Male,32,93037.01502256819
59379,1,3,2.54,27,Finance,Male,59,73908.88217130647
4788,21,2,3.95,45,HR,Female,40,43310.30024319692
79211,38,4,1.58,52,Marketing,Female,60,88294.5684491846
27357,17,2,1.7,35,Marketing,Male,58,71450.85087119997
475,29,2,4.69,34,IT,Male,42,118244.12799581385
39388,17,3,4.29,38,Marketing,Female,58,66738.48091144083
23672,9,2,2.77,42,Marketing,Male,35,89872.98669149654
6818,34,1,4.25,22,Finance,Female,54,67847.1403535961
84006,14,3,4.0,33,HR,Female,31,48737.820595332625
34778,16,2,4.13,23,HR,Female,37,72306.36533918217
20311,24,3,3.19,25,IT,Male,30,116458.30290301678
77909,1,2,2.4,54,Marketing,Female,59,79698.81843536609
30469,14,1,2.53,30,Finance,Male,52,96589.5922847835
49967,26,4,4.63,40,Sales,Male,40,63883.47226557617
79895,13,4,3.14,28,Finance,Male,57,117841.06490236243
20616,24,4,3.37,56,Sales,Female,41,99820.20292257743
15604,35,4,1.28,55,Sales,Female,45,53315.791941444746
2840,33,2,2.8,52,HR,Female,32,83503.06287484312
94285,10,4,3.19,46,HR,Female,57,51788.779687616065
93769,32,3,4.99,43,Finance,Male,56,91742.07975838435
66956,5,4,2.18,57,IT,Male,55,103797.43187130505
61687,1,1,1.91,29,Finance,Female,53,108157.39804611483
94019,17,1,1.34,39,IT,Female,53,110653.25055962229
13391,33,3,3.91,65,HR,Male,45,69230.25439811233
29840,34,4,2.32,28,Sales,Male,44,72743.77465123674
79263,19,2,2.31,23,IT,Female,55,92097.12154974221
27205,39,3,4.28,31,Finance,Male,57,94953.55526076973
11880,11,1,4.35,24,IT,Male,32,102633.03277793441
9443,36,2,1.19,41,Sales,Male,55,57151.15941312484
14842,19,3,1.84,35,Marketing,Male,48,70129.4369504865
14709,19,2,3.49,21,Marketing,Male,32,53998.19103159473
53654,31,4,1.63,31,HR,Female,44,55994.93071686433
46873,15,4,2.61,49,Marketing,Male,39,58363.74073398247
37712,29,3,4.7,34,IT,Female,43,73597.69275866754
27339,30,3,2.69,21,Sales,Male,51,78122.47377480849
68748,7,3,1.11,38,HR,Male,39,87689.91095911077
11929,22,1,1.16,34,Finance,Male,37,81700.73160175476
98863,13,1,3.82,61,Finance,Male,37,76863.08052725224
535,31,4,1.03,52,Finance,Male,58,75173.53756238987
61975,15,3,1.71,56,IT,Female,47,108946.06207996742
87907,3,2,2.68,44,Marketing,Male,31,73871.25912959488
14933,4,2,3.33,31,Sales,Female,40,86351.10084496165
58173,34,3,2.1,41,IT,Female,49,122055.38663449178
97842,8,3,4.67,43,Sales,Female,56,76992.38241769168
62018,30,3,4.66,54,HR,Female,47,82256.85717943223
93637,7,1,3.75,27,HR,Female,38,67839.45960419194
28215,26,1,1.14,37,Finance,Male,41,66064.76208744012
26074,16,3,1.24,25,Sales,Female,42,74007.77030568599
19199,14,1,4.3,42,Marketing,Female,35,62250.87435557407
68272,30,3,3.23,36,Finance,Male,47,71605.86641478252
79082,5,4,3.8,65,Sales,Female,31,62964.02982420672
88140,26,3,4.9,52,Sales,Female,30,70221.56250454606
25802,11,3,4.96,52,IT,Male,31,74230.95646426975
16377,31,2,2.93,46,Marketing,Female,50,47697.966356047014
66651,19,1,3.76,50,Marketing,Female,45,78848.17673832172
97437,24,1,3.44,60,Marketing,Female,57,55423.547015236865
54537,8,1,4.06,22,Sales,Male,34,75946.1723443016
82997,40,1,3.51,46,Sales,Female,54,54591.97868845306
3230,31,2,3.31,23,Sales,Female,44,71990.30446625948
62538,20,4,2.84,38,Finance,Male,40,111668.95254641298
44099,20,2,1.45,61,Finance,Female,57,72073.30556977753
3120,22,4,1.55,64,IT,Male,46,103436.4490265418
94813,22,2,3.41,52,Finance,Male,43,91936.84930849254
3344,28,2,3.32,53,HR,Female,40,89240.4983189879
87923,9,3,2.84,60,HR,Female,60,70698.29025390898
90324,27,1,2.68,47,HR,Male,32,43380.59071282512
1032,23,2,3.09,37,Finance,Female,30,74037.67139179537
29972,30,1,3.47,55,HR,Female,57,60860.777967217175
83834,4,2,4.15,34,Sales,Male,34,63628.57052632879
48966,16,4,2.22,34,Sales,Male,57,90949.99110444341
13148,14,4,4.61,20,Finance,Female,40,103139.99296473214
1391,33,2,2.98,45,Marketing,Female,46,81983.25046268069
57888,14,3,3.38,60,Sales,Male,52,75241.59849120092
52890,37,4,2.33,40,IT,Male,60,101250.7380886146
53785,3,1,1.85,58,Marketing,Male,34,72191.69686342793
19341,11,2,3.98,39,Finance,Female,36,80998.14364023824
22521,24,1,4.91,21,Sales,Female,60,60619.00103125847
41136,31,3,2.16,56,HR,Male,59,64986.33744891982
38782,11,1,3.97,34,HR,Female,48,89919.59278002681
19298,17,4,4.99,21,Marketing,Male,48,89652.61529568091
78031,12,2,4.08,47,Sales,Female,53,88973.01690639806
72465,29,3,3.9,41,Marketing,Male,56,74070.52824240275
37766,22,2,4.2,24,Sales,Male,55,77442.27712936918
56395,28,2,3.9,46,Finance,Male,37,102347.66187221404
52298,30,1,2.23,63,HR,Male,38,79143.05677956161
30447,19,4,2.74,50,IT,Male,57,122891.35379595701
56345,22,2,2.82,21,Finance,Female,34,118931.71544545697
91649,40,1,1.12,33,Sales,Male,60,52618.62126027231
78115,3,4,2.9,27,IT,Male,41,130249.93305307228
97847,4,2,4.37,59,HR,Female,43,59010.70250234806
74605,35,4,2.19,33,IT,Female,59,93222.73406726538
27026,12,4,1.15,45,Marketing,Male,45,62957.49123026985
35067,2,1,2.17,22,Sales,Female,40,72825.22883514152
54542,11,2,3.6,51,Marketing,Female,47,56490.50615310113
67891,6,1,2.39,30,Finance,Female,38,91803.68251756058
7480,24,2,1.01,36,IT,Female,35,106102.86433075943
92263,11,4,3.1,23,Finance,Female,53,104576.46216673769
37733,7,3,4.84,44,Sales,Male,36,93125.01990585477
45360,35,3,4.18,60,HR,Male,56,80612.70827796256
90686,10,2,2.78,27,HR,Male,41,49564.49561930343
50968,5,4,1.33,21,IT,Female,42,79581.50148762799
68184,34,3,2.04,31,Marketing,Female,38,90660.68878782888
46462,21,2,1.23,38,Sales,Female,58,69268.51055371572
18963,4,3,1.55,48,Finance,Male,53,90541.1652616791
73500,25,4,4.15,20,Finance,Female,51,79321.00374070967
64149,17,4,4.7,24,IT,Female,38,111516.63126659596
29185,17,4,2.13,31,IT,Male,38,109330.85399596696
66806,37,2,1.74,59,HR,Female,57,49179.91581759893
98244,17,1,3.77,50,Finance,Female,52,90221.02508053283
62182,27,3,1.67,53,Finance,Female,54,65975.32860690604
30037,1,1,4.45,24,Marketing,Male,56,69420.8684359048
50709,25,4,3.82,35,IT,Male,47,106528.31579314088
